,index,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
1052,811,addlink X70 ad2TBX70M2P,https://kakaku.com/item/K0001218798/,1,2000.0,3500.0,3000.0,48980.0
1053,812,CFD CSSD-S6T960NMG3V,https://kakaku.com/item/K0000992933/,1,960.0,550.0,510.0,50578.0
1054,813,インテル Optane SSD 900P SSDPE21D280GASM,https://kakaku.com/item/K0001048949/,1,280.0,2500.0,2000.0,51480.0
1055,814,インテル Optane SSD 900P SSDPE21D280GASX,https://kakaku.com/item/K0001048950/,1,280.0,2500.0,2000.0,51480.0
1056,815,インテル Optane SSD 900P SSDPED1D280GASX,https://kakaku.com/item/K0001012879/,1,280.0,2500.0,2000.0,51480.0
1057,816,HGST G-DRIVE ev RaW SSD 1000GB JP 0G04762,https://kakaku.com/item/K0001018812/,1,1000.0,425.0,425.0,54793.0
1058,817,Micron 5200 MTFDDAK1T9TDC-1AT1ZABYY,https://kakaku.com/item/K0001041036/,1,1920.0,540.0,520.0,55440.0
1059,818,インテル Optane SSD 900P SSDPED1D480GASX,https://kakaku.com/item/K0001012880/,1,480.0,2500.0,2000.0,56762.0
1060,819,トランセンド MTS800 TS1TMTS800,https://kakaku.com/item/K0000859233/,1,1000.0,560.0,460.0,57684.0
1061,820,IODATA HDUS-TBSB1.0,https://kakaku.com/item/K0000770028/,1,1000.0,279.44,251.03,59800.0
1062,821,UMAX M1200 UM-SSDNV44M1200-2T,https://kakaku.com/item/K0001221165/,1,2000.0,5000.0,4400.0,59800.0
1063,822,トランセンド ESD220C TS480GESD220C [ブラック],https://kakaku.com/item/K0000956895/,1,480.0,410.0,400.0,61754.0
1064,823,インテル D3-S4610 SSDSC2KG019T801,https://kakaku.com/item/K0001105353/,1,1920.0,560.0,510.0,67178.0
1065,824,グリーンハウス GH-SSD32E960,https://kakaku.com/item/K0000827667/,1,960.0,520.0,500.0,67780.0
1066,825,SONY SV-GS96,https://kakaku.com/item/K0000944574/,1,960.0,550.0,500.0,70070.0
1067,826,トランセンド SSD420 TS1TSSD420K,https://kakaku.com/item/K0001056423/,1,1000.0,570.0,470.0,71961.0
1068,827,サムスン X5 MU-PB1T0B/IT,https://kakaku.com/item/K0001084256/,1,1024.0,2800.0,2300.0,76349.0
1069,828,インテル Optane SSD 905P SSDPE21D480GAM3,https://kakaku.com/item/K0001062297/,1,480.0,2600.0,2200.0,77936.0
1070,829,crucial MX300 CT2050MX300SSD1,https://kakaku.com/item/K0000910367/,1,2050.0,530.0,510.0,78408.0
1071,830,バッファロー SSD-WA1.0T,https://kakaku.com/item/K0000593376/,1,1000.0,763.0,616.0,94380.0
1072,831,Lenovo 4XB0W79582,https://kakaku.com/item/K0001197250/,1,1000.0,3500.0,3000.0,96149.0
1073,832,HGST G-DRIVE ev RaW SSD 2000GB JP 0G06034,https://kakaku.com/item/K0001018813/,1,2000.0,425.0,425.0,96309.0
1074,833,IODATA HDUS-TBSSS1.0,https://kakaku.com/item/K0000606302/,1,1000.0,264.77,240.7,107800.0
1075,834,サムスン T3 MU-PT2T0B/IT,https://kakaku.com/item/K0000860338/,1,2000.0,450.0,450.0,122346.0
1076,835,サムスン X5 MU-PB2T0B/IT,https://kakaku.com/item/K0001084257/,1,2048.0,2800.0,2300.0,152918.0
1077,836,IBM 43W7714,https://kakaku.com/item/K0000353597/,1,50.0,80.0,50.0,156639.0
1078,837,トランセンド TS1TESD400K,https://kakaku.com/item/K0000672296/,1,1000.0,410.0,380.0,180902.0
1079,838,AKITIO Thunder3 PCIe SSD T3PC-T3DIS-AKTJP,https://kakaku.com/item/K0000974295/,1,1200.0,2500.0,1200.0,209530.0
1080,839,インテル Optane SSD 905P SSDPED1D015TAX1,https://kakaku.com/item/K0001102556/,1,1500.0,2600.0,2200.0,274800.0
1081,840,インテル DC S4500 SSDSC2KB038T701,https://kakaku.com/item/K0000993269/,1,3800.0,500.0,470.0,275517.0
1082,841,ユニスター SEKITOBA TM110A-S25-M128G34,https://kakaku.com/item/K0000148980/,1,128.0,270.0,200.0,293500.0
1083,842,IBM 43W7746,https://kakaku.com/item/K0000353600/,1,200.0,150.0,35.0,472639.0
